,T01. Artificial Intelligence will improve society more than it will create problems.,T02. Generative AI tools should be allowed as learning aids in higher education.,T03. Students should disclose the use of AI in assignments and reports.,T04. Every engineering student should receive formal education in AI.,T05. Artificial Intelligence will significantly accelerate scientific discovery.,T06. Most repetitive jobs will eventually be replaced by intelligent automation.,T07. Robots should replace humans in hazardous occupations whenever possible.,T08. AI-assisted diagnosis should become routine in healthcare.,T09. Autonomous vehicles will ultimately make transportation safer.,T10. Protection of personal data is more important than technological convenience.,T11. Technology companies should explain how recommendation algorithms work.,T12. Governments should introduce stricter regulations for Artificial Intelligence.,T13. Cybersecurity deserves greater investment than the development of new digital technologies.,T14. Social media algorithms contribute to opinion polarization.,T15. Society will increasingly depend on AI-assisted decision making.,E01. Project-based learning develops deeper understanding than examination-oriented learning.,E02. Traditional written examinations accurately measure a student's knowledge.,E03. Class attendance should be compulsory for all courses.,E04. High-quality online learning can effectively complement classroom teaching.,E05. Students should be encouraged to take courses outside their primary discipline.,E06. Every undergraduate student should participate in at least one research project.,"E07. Publishing research before graduation should be encouraged, but not mandatory.",E08. Maintaining academic honesty is more important than obtaining high grades.,E09. Collaborative learning is generally more effective than individual learning.,E10. Universities should prioritize innovation and problem-solving over rote learning.,E11. University curricula should be updated more frequently to match emerging technologies.,E12. Artificial intelligence should be integrated into teaching and personalized learning.,E13. Universities should invest more resources in research than in expanding infrastructure.,E14. Strong collaborations between universities and industry improve student education.,E15. Continuous learning and skill development are essential throughout one's career.,S01. Every individual has a responsibility to contribute positively to society.,S02. Universities should encourage students to participate in community service activities.,S03. New technologies should be evaluated for their societal impact before widespread deployment.,S04. Technology companies should be accountable for unethical use of their platforms.,S05. Individuals should have greater control over how their personal data are collected and used.,"S06. Combating online misinformation requires shared responsibility among users, platforms, and governments.",S07. Equal opportunities should be prioritized regardless of a person's background.,S08. Diverse teams generally make better decisions than homogeneous teams.,S09. Universities should promote an inclusive environment where different viewpoints can be discussed respectfully.,S10. Scientific evidence should play an important role in public policy decisions.,S11. People should be free to express differing opinions as long as they do not promote harm or discrimination.,S12. Young people should actively participate in addressing societal challenges.,S13. Critical evaluation of online information should be taught as a core educational skill.,S14. Leaders should prioritize ethical decision-making even when it reduces short-term gains.,S15. Building public trust is essential for responsible adoption of emerging technologies.,V01. Climate change requires immediate global action.,V02. Governments should prioritize investment in renewable energy over fossil fuels.,V03. Individuals should actively reduce their personal energy consumption.,V04. Public transportation and non-motorized transport should be promoted even if they require additional public investment.,V05. Single-use plastics should be significantly restricted.,"V06. Water conservation should be a priority in households, institutions, and industries.",V07. Protecting biodiversity is essential for long-term human well-being.,V08. Universities should adopt environmentally sustainable campus practices even if implementation costs increase.,"V09. Products should be designed to encourage reuse, repair, and recycling.",V10. Consumers should consider environmental impact when purchasing products.,V11. Technological innovation is essential for addressing environmental challenges.,V12. Environmental sustainability should be integrated into higher education curricula.,V13. Companies should be held accountable for the environmental impacts of their activities.,V14. International cooperation is necessary to effectively address environmental challenges.,V15. Current generations have a responsibility to protect natural resources for future generations.
S02. Universities should encourage students to participate in community service activities.,-0.0008422236027214815,-3.082632331938088e-17,0.2336409217619828,0.08906927903318265,-0.040236729702415985,0.07178439593245975,0.19622066994218024,-0.04873633958712734,0.23495394581732618,0.2463198128344702,0.06391186473143488,0.07870054393591482,0.008336392859227076,0.0714024831973061,-0.07873962436375752,0.22661889168372276,0.027994240935791143,-0.002260608210143099,-0.04256482024057389,0.13780528430584232,-0.008023876542023915,0.23449965015327692,0.08819173881731343,0.3424162681800258,0.18313784701714345,0.2230181065118332,0.11821528619198116,0.27533042088711845,0.32410579505007625,0.0901890942790037,0.3144067321753149,1.0,0.285139279594254,0.3874419032760226,0.038258673480525515,0.3864501058206339,0.1031296487878934,0.27378070244004926,0.33299215807124066,0.20338245228929266,0.14381276703345097,0.3431628343456528,0.23611023600172623,0.22326779882325545,0.3982758627728511,-0.09226479034621383,0.14374996837501053,0.19785212776529193,0.22326779882325537,0.3098616415710879,0.08674684995001247,0.3104361812373636,0.20822903517194818,0.26031451303507125,0.41807349713459746,0.0981805747043147,0.2612768014717899,0.09158952672279733,0.18953616832208348,0.14823736983977578
S03. New technologies should be evaluated for their societal impact before widespread deployment.,0.017799043674129718,0.0924223120987429,-0.035156060163048834,0.15908998237005284,0.038968576017356885,0.07638531882607978,0.14079695453639987,0.050785892992657095,0.009311391167695313,0.08094012547116713,0.2324931778314699,0.25457583338797346,0.16799322798509078,0.09164054624886465,-0.03004406225755231,0.02776640681624094,-0.17247743751695205,-0.015011058455118539,0.09535264838321618,-0.030084324786979217,-0.11551882325728462,0.2564206638711099,-0.05963541600957046,0.2003116630769495,0.025880081012644034,0.06990590397288762,0.21373692473375552,-0.004691211832191609,0.12084328150258777,0.1400280552856745,0.548053950194749,0.285139279594254,1.0,0.278045568290438,0.0019636566864522273,0.20136347271631966,0.0734842270108756,0.10348720723742255,0.2763846786181518,0.21793957044474466,0.06227975293797483,0.2634673105426689,0.37194783241692014,0.23125121356582506,0.31997621992668923,0.26058466880396036,0.0749022769016609,0.35914753247241,0.09839198081526868,0.20942597931475987,0.16504718093407622,0.13337094824921392,0.15830888970277457,-0.007653375855893422,0.2536436828012559,0.3516256258255135,0.10991606245327955,0.07282549431762737,-0.008151471700679968,0.18136781235808203
S04. Technology companies should be accountable for unethical use of their platforms.,-0.20080352197356327,0.08086909706606508,0.14825489709188383,0.11310243851486187,-0.05585862491478125,0.35085788383827404,0.0031433894422206376,0.03151017215592265,0.017083309122870254,0.19451177683573478,0.24998668335685006,0.30524902305438056,0.02920210737872933,0.17053672346218274,-0.07547839682258951,0.10709558394750178,0.06261448456312309,-0.19450639690464255,0.10945814015126043,0.07625273401903349,0.20377845495010777,0.20659526335925343,0.012562023769419145,0.1191600382656215,0.2302845480436143,0.10462835114318862,0.25881513889461194,0.12273318299837395,0.3299953832789936,0.17441935766364738,0.22814398797618382,0.3874419032760226,0.278045568290438,1.0,0.20661241353851642,0.3066180078002601,0.24929714982346865,0.12820562961544818,0.32108685887742433,0.32619073080482996,0.029971973208329655,0.31142422131989717,0.26946840703599245,0.4216955883308296,0.175896781630509,-0.0026347866600098147,0.17221456718839204,0.2339109339574284,0.1686782353323319,0.3725433829121183,-0.0028020922282501306,0.2912806165030381,0.16639879971973276,0.40940173955313075,0.28110024610472456,0.10398305815908544,0.21328452995185843,0.2692253310200041,0.278167506392637,0.27630107107862373
S05. Individuals should have greater control over how their personal data are collected and used.,-0.12766975534214534,-0.019224519996135444,0.12160516329984057,0.015476161855609922,0.23042077520836796,0.05737402223399208,-0.024142210883066208,0.13041539290965817,-0.12355150670866873,0.42991441255041457,0.30483824118850217,0.3556311797834489,0.17638788840377237,0.22784631115257828,0.03113190913369404,0.005344105045895831,0.03606740713591376,-0.22902201891527843,-0.05349734984774203,0.16926562238218287,-0.058690577359968,0.10720285720160487,0.017956048169390337,0.10635948224767999,0.2926489360489803,0.25580577639658636,0.01677190179581267,-0.03734086321898262,0.12672337106170786,0.16134116397581535,0.11752674682375801,0.038258673480525515,0.0019636566864522273,0.20661241353851642,1.0,0.2214562306727249,0.3360075388349086,0.16560177524672132,0.29842744817726946,0.09185903848417386,0.16776266849811397,0.2419139161480349,0.13649934988796716,0.25997562552754827,0.09872269335479249,0.17133132236349385,0.16156194990212355,0.08332644619378395,0.24859622104317752,0.19313432929983684,0.18221064123983963,0.08140652736589839,0.100663962746357,0.2752797275247863,0.1831598617378816,0.15477176431810277,0.24665518437803713,0.28099981320513984,0.13913061070741306,0.19098705276671907
"S06. Combating online misinformation requires shared responsibility among users, platforms, and governments.",-0.07338430454269203,0.05592571116466087,0.009624871559661517,0.14976886590790423,0.15113914296088493,0.1877689726981666,0.1606549651681302,0.11538122518423445,0.022583121006798327,0.1750436102319674,0.06614250689179699,0.18205101804169194,0.2293779130658803,0.2851729402662769,0.013077315053528148,0.31735018600084663,-0.07772078244623001,-0.2904104657853916,0.31866725524839634,0.341257185830487,0.12788825059650258,0.39789281511010727,0.12084360360731428,0.07525342125937969,0.5253465241747844,0.23888122363616832,0.22618471012094735,-0.061931004852259934,0.324225221272364,0.2910489495423592,0.07822142744949148,0.3864501058206339,0.20136347271631966,0.3066180078002601,0.2214562306727249,1.0,0.32764477858578744,0.055336056292392105,0.4917783901793374,0.24141395005948468,0.21433987702489868,0.21346742600441007,0.24185479974890992,0.26185815678216995,0.2985289852218904,0.24822732440863185,0.4039696036780071,0.18821719540474988,0.2922031457771865,0.447972055672617,0.16903671692741645,0.3692376761168135,0.37772084203586925,0.4025960968601986,0.4919382673883805,0.4245799059243683,0.3087887844040558,0.4183655530596612,0.34623698138988024,0.19034343649972676
S07. Equal opportunities should be prioritized regardless of a person's background.,0.03235603173861942,0.15866964529495922,0.060328786055241876,0.12323757045751522,0.33314441714040677,0.37297190152216464,0.264167570771242,0.11500259280852133,0.021822118000665764,0.12205455090160819,0.10741265680217474,0.14376569598348996,-0.09693767553234127,0.1261194009119334,0.07470803873364278,0.3209568133422427,-0.1894343023994311,-0.17269509227136515,0.04491862945522788,0.15129627401740045,0.20078002159573755,0.19415655757245087,0.16187414970394684,0.13099526083013563,0.39264445644610574,0.3024747567868987,0.3077708104736739,0.11839119404787146,0.351145448854241,0.44693203195222525,0.24192288148966287,0.1031296487878934,0.0734842270108756,0.24929714982346865,0.3360075388349086,0.32764477858578744,1.0,0.07611961494687268,0.48242423173503657,0.20990349883735743,0.33339980225561894,0.2581328853667866,0.24929821486371656,0.3478760143831226,0.3768649934549363,0.3436516909614925,0.4585578021915204,0.22796791049204335,0.38772084422436126,0.32421385430789795,0.21853032627848634,0.23010218947225794,0.2482639397800259,0.3843952463815943,0.2834808878312832,0.2861396868694855,0.37579089195716964,0.3083028396304467,0.372299455568636,0.2618341469342424
S08. Diverse teams generally make better decisions than homogeneous teams.,0.005320525438473446,0.03439287166669459,0.13654759934789445,-0.15629768737293598,-0.0336987590987988,-0.1344732055575801,0.20155647495071924,0.047304320772051885,0.23642265043379018,0.10393533476111595,0.2099079261604903,0.05843927197451712,0.15018696802996914,0.037588862683842525,-0.026887394921467696,0.05625548370174303,0.050982697645941565,-0.11980001120402292,0.012153311801912304,0.0983839094035238,0.02628304177386672,0.09258685504672896,0.18459061755676087,0.2865236440148673,-0.019028372339802962,0.28093300551946193,0.12965171636965944,0.23761301967681853,-0.019028372339802934,0.23036018940354464,0.2943592480028954,0.27378070244004926,0.10348720723742255,0.12820562961544818,0.16560177524672132,0.055336056292392105,0.07611961494687268,1.0,0.30136539279133057,0.09088323100238982,0.09463533532275978,0.27696387267524064,-0.035689240781839104,0.23629056306663565,0.11567828510999173,0.07039353554502596,0.08354543047284042,0.08526303801036131,0.01461591111752384,0.1703108779515411,-0.002994537384959031,0.21400878500763998,0.1254532370920798,0.038974400829392006,0.15228913069911035,0.03488793083209343,0.060913054034349656,-0.0031617086038300954,0.2160725574813799,0.17857238885806298
S09. Universities should promote an inclusive environment where different viewpoints can be discussed respectfully.,-0.025491465292940742,0.07689807998454175,0.05668248884818038,0.19070625254332296,0.1344697817282067,0.09405577415408559,0.26355246880680655,0.13041539290965828,0.08681406754573706,0.17096982429611082,0.304838241188502,0.15190591521889973,0.00023362634225673035,0.2420355425057928,0.08346572190154143,0.18657897181975633,-0.15495626769503648,-0.25125901162323494,0.17832449949247345,0.19402458824399305,0.07285726844685685,0.3068219706114901,0.07021618836388485,0.15191267134988415,0.35190806640157785,0.23404219594399722,0.2078887580616778,0.08993683519206175,0.2689452839079416,0.29277313045219766,0.23481606587615494,0.33299215807124066,0.2763846786181518,0.32108685887742433,0.29842744817726946,0.4917783901793374,0.48242423173503657,0.30136539279133057,1.0,0.2547000612515733,0.4352761128599715,0.34485019875278566,0.3856180338087713,0.4875637152149642,0.34639541527997375,0.23709826697152792,0.3500992343480487,0.39110045079812317,0.3927353445118745,0.24823987181611412,0.25215370234568374,0.2470159895262952,0.24859622104317752,0.361417585371711,0.39755435201223704,0.347926926187095,0.2772517244249313,0.418848778173699,0.36628935662544077,0.3135960249132546
S10. Scientific evidence should play an important role in public policy decisions.,-0.03846734184048819,-0.09625551993929314,0.1093959505709768,0.10644159227439294,0.21153036874219702,0.15383686558256315,0.22328848289955758,0.10770782146219864,0.23631334925062902,0.17591580114471872,0.3611959604236797,0.1830831865597831,0.18559986107630821,0.17373965430975963,0.1332550325036074,-0.02443073788291698,-0.06911331694264676,-0.07438441014698813,0.004251692610224255,0.1293299290009031,0.3336403130463322,0.2159361189346174,0.07984046617607282,0.08067114934439658,0.19526763956670462,0.26990628888582907,0.16328563869299711,0.17822237739543767,0.2875759782709651,0.21654392922025528,0.15256015807278067,0.20338245228929266,0.21793957044474466,0.32619073080482996,0.09185903848417386,0.24141395005948468,0.20990349883735743,0.09088323100238982,0.2547000612515733,1.0,0.21188514862962732,0.43382338928550235,0.3737027163722158,0.2931570235368655,0.19078092919859735,0.21671185450601477,0.221958670825946,0.1003314433440327,0.27099980664163736,0.2104688289684532,0.17599739477893478,0.3049187623525013,0.4261003249082348,0.24806419031328483,0.2714914802874881,0.3941805140330584,0.048118705883434296,0.15706427122482142,0.169476638563935,0.42697016644635766
S11. People should be free to express differing opinions as long as they do not promote harm or discrimination.,0.14822366765764494,-0.15008712942804836,0.1425531700641963,-0.041167665258555766,0.3540648606718109,-0.017898557575121984,0.2169481896734235,0.03411366868155841,0.13038834344843556,0.042116623652836846,0.14956508565701723,0.03446076694727377,0.10670029545053797,-0.15231739877801706,0.15321510755398848,0.20044599097972066,-0.1864168456087433,-0.13261547129989731,0.14543428467660346,0.17819375720973352,-0.03423343133934985,0.40764748323549765,0.057799780894784325,0.0784493011821687,0.28143935978776835,0.38229692928300774,0.15498533816882554,0.0693255076954868,0.3354140315278884,0.347377015916932,0.09036371607931588,0.14381276703345097,0.06227975293797483,0.029971973208329655,0.16776266849811397,0.21433987702489868,0.33339980225561894,0.09463533532275978,0.4352761128599715,0.21188514862962732,1.0,0.22861902974069725,0.2580714692368151,0.27762431682351474,0.1538089088782896,0.22249369569512956,0.19135003507935508,0.05594783996503927,0.18878453543999013,0.2083842775225034,0.42773933457909985,0.31928922906290647,0.25171271391998695,0.25218153343864413,0.07291140716559895,0.2081320252895402,0.17318021352777715,0.20178678828116703,0.3429773216196095,0.26921715418263126
S12. Young people should actively participate in addressing societal challenges.,0.08828507576462313,0.07343453506484802,0.2561969215376251,0.12853053354655453,0.2227296626850835,0.1537708715706219,0.2434589869842542,0.12428460329163761,0.1969646295132312,0.2903972927050643,0.29464643778540256,0.23992422221433463,0.17027270071734002,0.20637902722563217,-0.0676607091121173,0.10118050579849074,-0.03469803776627399,-0.1745297633461289,-0.014596511620353908,0.1996992078076824,0.041573642841319175,0.15250249978942343,-0.024569258255781695,0.26297703487138013,0.23053918373892532,0.3020937403518516,0.2224116094679275,0.09480076630456662,0.18828527493682623,0.14771817639631962,0.2838707845777835,0.3431628343456528,0.2634673105426689,0.31142422131989717,0.2419139161480349,0.21346742600441007,0.2581328853667866,0.27696387267524064,0.34485019875278566,0.43382338928550235,0.22861902974069725,1.0,0.23446345570532487,0.32366548109603094,0.2566957685970781,0.11517425664783529,0.23400365953884167,-0.0044330564361586755,0.07734980849884475,0.2772856245435375,-0.0021921731363061534,0.375762721669794,0.323665481096031,0.1302324783737437,0.31746322356731227,0.2253665570014076,0.1567906969956651,0.12556444912891665,0.07304375289823926,0.23777581529581845
S13. Critical evaluation of online information should be taught as a core educational skill.,-0.1061899656649516,0.12686528343677306,0.03275046574366778,0.3035053557674828,0.2199435757427773,0.2859040165616036,0.21441521945863368,0.08983373173112438,0.011183779341247936,0.15061638783845438,0.24312309913211452,0.41556100435459015,0.3245347443963614,0.19200027886686685,0.1653734051289515,0.033349835845100914,-0.10688584487765633,-0.21776583242519193,0.11452670819170829,0.10683052520537684,0.08068901864798352,0.22260172463295833,-0.011274659562611249,0.05491946998755395,0.3276374612518296,0.13423029971720393,0.3033454991026016,-0.022726009180786638,0.19076672380462298,0.041698934693394335,0.10576027657904283,0.23611023600172623,0.37194783241692014,0.26946840703599245,0.13649934988796716,0.24185479974890992,0.24929821486371656,-0.035689240781839104,0.3856180338087713,0.3737027163722158,0.2580714692368151,0.23446345570532487,1.0,0.4310700161116012,0.4028919128724183,0.135765736107981,0.1988301392882595,0.4487901544007162,0.29339718014519384,0.11232912308553714,0.1982358188178881,0.11354263428918354,0.36536252621854315,0.19428178686673572,0.5109755987525856,0.2596808858681462,0.308690590812509,0.25803550945098536,0.2624429168239467,0.21783829682237454
S14. Leaders should prioritize ethical decision-making even when it reduces short-term gains.,-0.09365046797544817,0.17264373702310068,0.08765852276742125,0.2555475655479205,0.005649110083275472,0.27566558383468115,0.19101969435008198,-0.013171674925697626,-0.07908715670889753,0.21411247199873765,0.4138662442348889,0.3174602002423485,0.18310309301133545,0.25061709213447136,0.2567899451895435,0.055390162544940315,-0.11560048637600392,-0.23119535177981324,0.16846148727303223,0.031874666368828825,0.15072096622326298,0.35611724737315925,0.2579600201150857,0.18291894797740751,0.41233891119824867,0.20063915330234186,0.3330168097803689,0.11896607061888663,0.2543004717077045,0.2149458512786318,0.44814853771811464,0.22326779882325545,0.23125121356582506,0.4216955883308296,0.25997562552754827,0.26185815678216995,0.3478760143831226,0.23629056306663565,0.4875637152149642,0.2931570235368655,0.27762431682351474,0.32366548109603094,0.4310700161116012,1.0,0.40864164167706185,0.13188979886225666,0.28416316081543,0.2728685866228282,0.18556455454978568,0.17389641713554777,0.22020668686999997,0.2957734084377761,0.39304430681276814,0.4551317057354259,0.39310691643529927,0.174370678603121,0.3890958789545538,0.49777220207262246,0.37817185398410874,0.31376836190831126
S15. Building public trust is essential for responsible adoption of emerging technologies.,0.048383943442968015,0.23956304238204898,0.1379487454315127,0.339912975529884,0.2336104580984712,0.18687842655444656,0.21059079982737106,0.04095449792199843,-0.0381497721701526,0.2505131593025859,0.13291914329447777,0.33617716329671643,0.050947651930959764,0.26446936450974556,0.24580992760338571,0.06755978368318431,-0.09340375621368563,0.04605216436233688,0.03791780976795078,-0.02768855255534912,0.007628089224686763,0.28662772390140684,0.2688414036937939,0.1708096776428581,0.3917347952490755,0.055167811433356355,0.2137306197870259,0.0904782532324569,0.3151550608394817,0.28580136407083945,0.39580366228298736,0.3982758627728511,0.31997621992668923,0.175896781630509,0.09872269335479249,0.2985289852218904,0.3768649934549363,0.11567828510999173,0.34639541527997375,0.19078092919859735,0.1538089088782896,0.2566957685970781,0.4028919128724183,0.40864164167706185,1.0,0.09479619330735695,0.42169164400165515,0.34644075596327106,0.2799690140209627,0.07446458796398225,0.19120205652927214,0.07679235097301595,0.31673262192270524,0.26271833851420867,0.4613612954138676,0.24901165046047627,0.44025684805236875,0.2495921281438684,0.16136950397042246,0.1420136109935736
V01. Climate change requires immediate global action.,-0.034078717329934366,-0.054424885552028776,-0.05466782602833665,0.03344881085562963,0.2309363480773154,-0.0896453156753515,0.4415971564986537,0.05201896911411297,0.13640234050685698,-0.11591368832703781,0.006357284223146354,0.016168692137971806,-0.07826560150515688,0.13415720887917262,0.08661530434660512,0.1080972969399327,-0.10336791949176917,-0.0774809083332594,0.10817981943987214,0.11457506242563695,0.03946949624338169,0.13953691551674505,0.06701971825132065,-0.0019451239336819824,0.17034440440411808,0.17630797292409064,0.0230568547660046,-0.1746834721429984,0.06595827106556763,0.24368435697020707,0.17969113380917984,-0.09226479034621383,0.26058466880396036,-0.0026347866600098147,0.17133132236349385,0.24822732440863185,0.3436516909614925,0.07039353554502596,0.23709826697152792,0.21671185450601477,0.22249369569512956,0.11517425664783529,0.135765736107981,0.13188979886225666,0.09479619330735695,1.0,0.38293262611474593,0.1923108077293151,0.3538171013319413,0.15175443888225698,0.17025456837738373,0.15012349390055973,0.20705872389231122,0.09521242045518097,0.0933775087433447,0.3499446124895755,0.07085009115566575,0.33771838141766763,0.3363231013679714,0.26255583841594604
V02. Governments should prioritize investment in renewable energy over fossil fuels.,-0.0063789159412904126,0.24963592733499182,0.21258378891897453,0.14788565007857743,0.13571434430901344,0.2087730298754932,0.2529174601771385,0.038190624954373045,0.03531703824151639,0.23440295914520637,0.22006366900034652,0.3094815366742714,0.10257716115430772,0.44866952124801607,0.0973614177013788,0.032245926640976294,0.02276680322305518,-0.11738333649866878,0.136454703569779,0.07419283855294628,0.08632182554431525,0.18300788358632772,0.24947726715695856,-0.12931163647878643,0.41237139940680384,0.2619543553013888,0.257446895000021,-0.09590460573296562,0.3674840820072596,0.3986360430469584,0.18691099580772425,0.14374996837501053,0.0749022769016609,0.17221456718839204,0.16156194990212355,0.4039696036780071,0.4585578021915204,0.08354543047284042,0.3500992343480487,0.221958670825946,0.19135003507935508,0.23400365953884167,0.1988301392882595,0.28416316081543,0.42169164400165515,0.38293262611474593,1.0,0.23000415221718964,0.4319280044394538,0.1862007562346011,0.16883777444856568,0.28268004472112,0.34881027990094043,0.3128740937704466,0.3798356387803529,0.279858512145611,0.3350349821933014,0.4259875997669518,0.29111912476219376,0.1703101438350508
V03. Individuals should actively reduce their personal energy consumption.,-0.026212188145368985,0.12485088537893987,-0.04378475659017619,0.24527123795866795,-0.005991730318381854,0.24494352102837477,-0.0520013940935847,0.013970540993673244,0.06234480054822411,0.0765379297357635,0.20562922708957113,0.14899741588955406,0.08193164807029185,0.0728338839123951,0.07128648392247343,0.08314475741451874,-0.07287298606392505,-0.04307762391269833,0.004136081653397986,0.0037106203746392788,0.008470167321346977,0.04801472874570661,0.3282568283372469,0.029316137450447376,0.17328114132966124,0.13677406528614508,0.32797837798964086,-0.0005914753067945823,0.2271601294651937,0.25333402306550745,0.16545022398240403,0.19785212776529193,0.35914753247241,0.2339109339574284,0.08332644619378395,0.18821719540474988,0.22796791049204335,0.08526303801036131,0.39110045079812317,0.1003314433440327,0.05594783996503927,-0.0044330564361586755,0.4487901544007162,0.2728685866228282,0.34644075596327106,0.1923108077293151,0.23000415221718964,1.0,0.418209007414293,0.19132549964675707,0.22571993823428568,0.17595861873532415,0.2383810291468873,0.2648395369271943,0.4887844954868642,0.12604493288034155,0.42186565417607136,0.24791270244009356,0.3068262783844856,0.2909434808820527
V04. Public transportation and non-motorized transport should be promoted even if they require additional public investment.,0.01231330227084598,-7.841170305015425e-18,0.1592123401891999,-0.07295536560299483,0.049712168732824004,0.1059661575743343,0.240129658761668,0.02963626858281976,0.041596630955243956,0.09079452926528742,0.23512002579457145,0.18883849632900573,0.0665656036051626,0.11740018449321463,0.11437231347179311,0.011002155573994941,0.06870594944988903,-0.057721255612141295,-0.03431622888895105,0.011661463305668985,0.00991343748606124,0.003017942774348765,0.17547407644809052,-0.06865771000439941,0.16076751772350495,0.1935320443297794,0.08469107700505825,0.015056643312702844,0.13819059779628426,0.1702371142126764,0.070168585922992,0.22326779882325537,0.09839198081526868,0.1686782353323319,0.24859622104317752,0.2922031457771865,0.38772084422436126,0.01461591111752384,0.3927353445118745,0.27099980664163736,0.18878453543999013,0.07734980849884475,0.29339718014519384,0.18556455454978568,0.2799690140209627,0.3538171013319413,0.4319280044394538,0.418209007414293,1.0,0.3257313485150932,0.4029313844855321,0.2298205043264367,0.29394949976179136,0.31768242237178296,0.3665869895351494,0.22364934864313343,0.2941756991009491,0.3852323998648991,0.2906943788632295,0.3387928324899557
V05. Single-use plastics should be significantly restricted.,-0.10865314520531803,-0.12825599434605753,0.09421509578330699,-0.14691689242501757,0.03248548863932099,0.2581429014850679,0.09872643163234446,0.014949547124234935,0.26308602281257915,-0.09105286551615646,0.05368327289947373,0.00263310909840173,0.09161300721440485,-0.12338575384712007,-0.11041304971128721,0.2349314602472898,-0.14556204570131884,-0.23119499631774798,0.21999791085094575,0.1886498761901231,-0.03833852216446757,0.20003725220278745,-0.01708496399545471,0.11566502338938635,0.1777367862529484,0.25787675327133003,0.1737494251430193,-0.11966479417525605,0.21873563935565635,0.31726325626622864,0.0038719866779106894,0.3098616415710879,0.20942597931475987,0.3725433829121183,0.19313432929983684,0.447972055672617,0.32421385430789795,0.1703108779515411,0.24823987181611412,0.2104688289684532,0.2083842775225034,0.2772856245435375,0.11232912308553714,0.17389641713554777,0.07446458796398225,0.15175443888225698,0.1862007562346011,0.19132549964675707,0.3257313485150932,1.0,0.35495307879119203,0.5550787963428849,0.29199025265297224,0.3011755008702045,0.28284273430892926,0.2719065922288969,0.3164797347144456,0.2141935167911818,0.3436174564627843,0.31985243062430607
"V06. Water conservation should be a priority in households, institutions, and industries.",-0.016842182918249696,1.3923128322649593e-17,0.055883764199235735,-0.10120702831010238,0.22453580983206795,0.05498435393154838,0.028670936040090567,-0.014842516466271476,-0.0746167363507282,-0.05830529800164664,0.2264922807571987,0.09352610926775975,0.2581468695569396,-0.15636853555139268,0.2146662752337536,0.05130120489905046,-0.0053625194923000346,0.07381742497145119,0.09843089581585833,-0.052085086493733695,-0.10177993068246866,0.14839733040169922,0.0957510822594386,-0.07736701649754804,0.09790016622520019,0.21808179832253072,0.11907199998558578,0.14692957171970833,0.12565379590274917,0.22068593199435022,0.12605060149107647,0.08674684995001247,0.16504718093407622,-0.0028020922282501306,0.18221064123983963,0.16903671692741645,0.21853032627848634,-0.002994537384959031,0.25215370234568374,0.17599739477893478,0.42773933457909985,-0.0021921731363061534,0.1982358188178881,0.22020668686999997,0.19120205652927214,0.17025456837738373,0.16883777444856568,0.22571993823428568,0.4029313844855321,0.35495307879119203,1.0,0.35829083634248327,0.3001487420767953,0.34881212840968207,0.28187098815340333,0.2308172578127281,0.39776703412257497,0.2554048460811819,0.23723957127592954,0.43303971888055454
V07. Protecting biodiversity is essential for long-term human well-being.,-0.04358441337483286,-0.050139778099538145,0.3254095803267209,-0.039929607801861174,-0.03589341861390367,0.18561666587691283,0.12698080082715216,0.03506582188160024,0.2389684263740293,0.06782436657222579,0.22109222358350167,0.032152828867257226,0.2597753878469714,-0.07045594161080966,-0.08306219637954973,0.2779529143331747,-0.03948532554776051,-0.11483668425342938,0.12734633960853342,0.35370962051159716,0.10322085329037091,0.43385816883898737,0.11439922941045651,0.28528256076853664,0.30356125453002675,0.5140594363151089,0.31394199981694854,0.17478608581998445,0.30356125453002675,0.27284018317643466,0.13788392144400433,0.3104361812373636,0.13337094824921392,0.2912806165030381,0.08140652736589839,0.3692376761168135,0.23010218947225794,0.21400878500763998,0.2470159895262952,0.3049187623525013,0.31928922906290647,0.375762721669794,0.11354263428918354,0.2957734084377761,0.07679235097301595,0.15012349390055973,0.28268004472112,0.17595861873532415,0.2298205043264367,0.5550787963428849,0.35829083634248327,1.0,0.5958591221443705,0.49880254639264326,0.3838561735564215,0.16550171278257697,0.44176088136766545,0.35261212716120494,0.496723207324614,0.40382275009489893
